make,model,year,cylinders,displ,fuelType,VClass,mpg
32,953,1993,6.0,0.47513388597436823,12,30,14
32,953,1993,6.0,0.47513388597436823,12,30,14
32,953,1993,8.0,1.4465480831175732,12,30,12
32,667,1985,8.0,1.9696172661946836,12,15,11
32,953,1993,8.0,1.4465480831175732,12,30,13
32,953,1993,8.0,1.9696172661946836,12,30,12
32,983,1993,8.0,1.4465480831175732,12,30,12
32,983,1993,8.0,1.9696172661946836,12,30,12
42,813,1993,6.0,-0.19738363512477344,12,30,17
42,813,1993,6.0,-0.19738363512477344,12,30,17
42,813,1993,6.0,0.5498580549853841,12,30,17
42,814,1993,6.0,0.5498580549853841,12,30,16
42,1682,1993,6.0,1.222375576084526,12,30,14
42,1682,1993,8.0,1.2970997450955415,12,30,14
32,1279,1985,4.0,-0.7951769872128993,12,15,17
42,1682,1993,8.0,1.2970997450955415,12,30,13
42,1682,1993,8.0,1.8948930971836675,12,30,12
43,3760,1993,6.0,0.7740305620184312,12,30,15
43,3760,1993,8.0,1.2970997450955415,12,30,13
43,3760,1993,8.0,1.820168928172652,12,30,13
43,3762,1993,8.0,1.820168928172652,12,30,13
43,4088,1993,6.0,0.7740305620184312,8,30,15
43,4084,1993,6.0,0.7740305620184312,8,30,16
43,4084,1993,6.0,0.7740305620184312,12,30,17
134,3421,1993,4.0,-0.645728649190868,12,30,17
32,1279,1985,4.0,-0.7951769872128993,12,15,18
134,3421,1993,4.0,-0.645728649190868,12,30,18
134,3422,1993,4.0,-0.645728649190868,12,30,17
140,1937,1993,5.0,-0.5710044801798522,12,30,16
140,1937,1993,5.0,-0.5710044801798522,12,30,17
25,2831,1993,6.0,-0.12265946611375764,12,17,18
25,2831,1993,6.0,0.4004097169633524,12,17,18
25,4425,1993,8.0,1.820168928172652,12,17,13
25,3903,1993,6.0,0.7740305620184312,8,17,18
25,3903,1993,6.0,0.7740305620184312,12,17,18
92,3374,1993,6.0,-0.19738363512477344,12,17,16
32,1279,1985,4.0,-0.7951769872128993,12,15,23
92,3374,1993,6.0,-0.19738363512477344,12,17,15
92,3556,1993,6.0,-0.19738363512477344,12,17,18
26,4602,1993,6.0,0.02678887190827367,12,17,18
32,1272,1993,4.0,-0.5710044801798522,12,17,20
32,1272,1993,4.0,-0.5710044801798522,12,17,21
32,1272,1993,6.0,-0.19738363512477344,12,17,19
32,1272,1993,6.0,0.02678887190827367,12,17,18
32,1274,1993,4.0,-0.5710044801798522,12,17,20
32,1274,1993,4.0,-0.5710044801798522,12,17,21
32,1274,1993,6.0,-0.19738363512477344,12,17,19
32,1435,1985,4.0,-1.3182461702900097,12,28,30
32,1279,1985,4.0,-0.7951769872128993,12,15,23
32,1274,1993,6.0,0.02678887190827367,12,17,18
32,3774,1993,8.0,1.4465480831175732,12,17,13
32,3774,1993,8.0,1.9696172661946836,12,17,13
62,1372,1993,4.0,-0.5710044801798522,12,17,19
62,1372,1993,6.0,0.5498580549853841,12,17,16
62,1372,1993,6.0,0.5498580549853841,12,17,17
42,1955,1993,6.0,0.5498580549853841,12,17,17
42,1955,1993,6.0,0.5498580549853841,12,17,18
87,4834,1993,6.0,-0.19738363512477344,12,17,18
87,4835,1993,6.0,-0.19738363512477344,12,17,18
32,1279,1985,4.0,-0.7951769872128993,12,15,21
46,4615,1993,4.0,-1.2435220012789938,12,17,21
46,4615,1993,4.0,-1.2435220012789938,12,17,23
43,4425,1993,8.0,1.820168928172652,12,17,13
43,2634,1993,6.0,0.7740305620184312,8,17,18
43,2634,1993,6.0,0.7740305620184312,12,17,18
58,865,1993,4.0,-0.7204528182018839,12,17,17
58,865,1993,4.0,-0.4962803111688364,12,17,17
58,865,1993,4.0,-0.4962803111688364,12,17,17
58,3871,1993,4.0,-0.4962803111688364,12,17,17
83,2967,1993,4.0,-0.4962803111688364,12,17,18
32,1279,1985,4.0,-0.7951769872128993,12,15,20
83,2967,1993,6.0,-0.19738363512477344,12,17,17
104,4633,1993,6.0,-0.12265946611375764,12,17,18
104,4633,1993,6.0,0.4004097169633524,12,17,18
102,4857,1993,4.0,-0.5710044801798522,12,17,20
102,4857,1993,4.0,-0.5710044801798522,12,17,21
102,4857,1993,6.0,-0.19738363512477344,12,17,19
102,4857,1993,6.0,0.02678887190827367,12,17,18
129,4094,1993,4.0,-1.4676945083120412,12,17,25
129,4202,1993,4.0,-1.2435220012789938,12,17,22
129,4202,1993,4.0,-1.2435220012789938,12,17,21
32,1279,1985,4.0,-0.4962803111688364,12,15,17
129,4197,1993,4.0,-1.2435220012789938,12,17,21
129,4197,1993,4.0,-1.2435220012789938,12,17,23
93,4252,1993,6.0,-0.12265946611375764,12,17,18
93,4252,1993,6.0,0.4004097169633524,12,17,18
134,302,1993,6.0,-0.19738363512477344,12,17,17
25,1015,1993,8.0,1.820168928172652,12,17,13
25,1015,1993,8.0,1.820168928172652,12,17,13
25,4426,1993,8.0,1.820168928172652,12,17,12
25,3904,1993,6.0,0.7740305620184312,8,17,16
25,3904,1993,6.0,0.7740305620184312,12,17,16
33,2202,1985,8.0,0.6245822239963995,12,17,17
92,3375,1993,6.0,-0.19738363512477344,12,17,15
92,3375,1993,6.0,-0.19738363512477344,12,17,15
26,4603,1993,6.0,0.02678887190827367,12,17,17
32,1275,1993,6.0,0.02678887190827367,12,17,17
32,3775,1993,8.0,1.4465480831175732,12,17,12
32,3775,1993,8.0,1.9696172661946836,12,17,12
62,1373,1993,4.0,-0.5710044801798522,12,17,18
62,1373,1993,6.0,0.5498580549853841,12,17,15
62,1373,1993,6.0,0.5498580549853841,12,17,16
62,2409,1993,6.0,0.5498580549853841,12,17,15
43,1062,1985,8.0,1.2970997450955415,12,15,14
62,2409,1993,6.0,0.5498580549853841,12,17,15
62,2409,1993,6.0,0.5498580549853841,12,17,16
62,2409,1993,6.0,0.5498580549853841,12,17,16
62,2409,1993,8.0,1.4465480831175732,12,17,14
62,4908,1993,4.0,-0.5710044801798522,12,17,17
62,4908,1993,6.0,0.5498580549853841,12,17,14
62,4908,1993,6.0,0.5498580549853841,12,17,16
42,1038,1993,8.0,1.2970997450955415,12,17,14
42,1038,1993,8.0,1.2970997450955415,12,17,13
42,1038,1993,8.0,1.8948930971836675,12,17,12
43,1062,1985,8.0,1.820168928172652,12,15,13
42,1957,1993,6.0,0.5498580549853841,12,17,16
42,1957,1993,6.0,0.5498580549853841,12,17,17
46,4616,1993,4.0,-1.2435220012789938,12,17,21
46,4616,1993,4.0,-1.2435220012789938,12,17,23
46,4622,1993,4.0,-1.2435220012789938,12,17,21
46,4622,1993,4.0,-1.2435220012789938,12,17,23
43,2635,1993,6.0,0.7740305620184312,8,17,16
43,2635,1993,6.0,0.7740305620184312,12,17,16
43,4426,1993,8.0,1.820168928172652,12,17,12
43,5110,1993,8.0,1.820168928172652,12,17,13
43,1062,1985,8.0,2.193789773227731,1,15,18
43,5110,1993,8.0,1.820168928172652,12,17,13
58,866,1993,4.0,-0.4962803111688364,12,17,17
58,4667,1993,6.0,-0.04793529710274182,12,17,15
58,4667,1993,6.0,-0.04793529710274182,12,17,15
58,4667,1993,6.0,-0.04793529710274182,12,17,14
58,4667,1993,6.0,-0.04793529710274182,12,17,16
71,1641,1993,8.0,0.47513388597436823,8,17,10
71,3780,1993,8.0,0.47513388597436823,8,17,12
71,3782,1993,8.0,0.7740305620184312,8,17,12
89,3146,1993,6.0,-0.19738363512477344,12,17,15
43,3912,1985,4.0,-0.5710044801798522,12,15,20
89,3146,1993,6.0,-0.19738363512477344,12,17,15
83,2969,1993,6.0,-0.19738363512477344,12,17,15
83,3222,1993,6.0,0.5498580549853841,12,17,17
83,3222,1993,6.0,0.5498580549853841,12,17,18
83,3223,1993,6.0,0.5498580549853841,12,17,16
83,3223,1993,6.0,0.5498580549853841,12,17,18
95,3360,1993,6.0,0.7740305620184312,8,17,14
102,4858,1993,6.0,0.02678887190827367,12,17,17
127,2823,1993,4.0,-1.0940736632569625,12,17,20
127,2823,1993,4.0,-1.0940736632569625,12,17,23
43,3912,1985,4.0,-0.5710044801798522,12,15,21
127,2827,1993,4.0,-1.0940736632569625,12,17,20
127,2827,1993,4.0,-1.0940736632569625,12,17,23
129,4098,1993,4.0,-1.4676945083120412,12,17,25
129,4203,1993,4.0,-1.2435220012789938,12,17,21
129,4203,1993,4.0,-1.2435220012789938,12,17,21
129,4203,1993,4.0,-1.2435220012789938,12,17,21
129,4203,1993,4.0,-1.2435220012789938,12,17,21
129,4203,1993,4.0,-1.2435220012789938,12,17,23
129,4203,1993,4.0,-1.2435220012789938,12,17,22
129,4204,1993,4.0,-1.2435220012789938,12,17,21
32,1435,1985,4.0,-1.2435220012789938,8,28,22
43,3912,1985,4.0,-0.5710044801798522,12,15,22
129,4204,1993,4.0,-1.2435220012789938,12,17,23
93,1036,1993,6.0,0.7740305620184312,8,17,16
134,2765,1993,6.0,0.9234789000404628,12,17,12
134,303,1993,4.0,-0.645728649190868,12,17,17
134,303,1993,4.0,-0.645728649190868,12,17,18
134,303,1993,6.0,-0.19738363512477344,12,17,13
134,303,1993,6.0,-0.19738363512477344,12,17,14
24,1446,1993,8.0,1.222375576084526,8,17,16
25,1417,1993,8.0,1.820168928172652,12,17,17
25,3413,1993,4.0,-0.5710044801798522,12,17,15
43,3912,1985,6.0,-0.3468319731468051,12,15,18
32,1628,1993,6.0,0.47513388597436823,12,17,12
32,1628,1993,6.0,0.47513388597436823,12,17,12
32,1628,1993,8.0,1.4465480831175732,12,17,13
32,1601,1993,8.0,1.9696172661946836,12,17,12
20,1417,1993,8.0,1.820168928172652,12,17,17
134,1222,1993,6.0,-0.19738363512477344,12,17,10
134,1222,1993,6.0,-0.19738363512477344,12,17,11
2,3194,1994,6.0,-0.19738363512477344,8,29,18
2,3194,1994,6.0,-0.19738363512477344,8,29,19
3,4366,1994,4.0,-0.9446253252349309,8,29,22
43,3912,1985,6.0,-0.3468319731468051,12,15,19
25,1541,1994,8.0,1.820168928172652,8,29,18
25,1541,1994,8.0,1.820168928172652,8,29,18
25,1541,1994,8.0,1.820168928172652,8,29,18
92,148,1994,6.0,-0.19738363512477344,8,29,18
92,148,1994,6.0,-0.19738363512477344,8,29,18
92,148,1994,6.0,-0.19738363512477344,8,29,18
92,148,1994,6.0,-0.19738363512477344,8,29,18
32,4836,1994,10.0,3.5388248154260147,8,29,15
39,2114,1994,8.0,0.10151304091928949,8,29,14
39,2114,1994,8.0,0.10151304091928949,8,29,13
43,3912,1985,6.0,-0.3468319731468051,12,15,18
39,2118,1994,12.0,1.222375576084526,8,29,11
50,1401,1994,4.0,-1.3182461702900097,12,29,28
50,1401,1994,4.0,-1.3182461702900097,12,29,33
50,1401,1994,4.0,-1.2435220012789938,12,29,26
50,1401,1994,4.0,-1.2435220012789938,12,29,28
50,1401,1994,4.0,-1.2435220012789938,8,29,25
61,5064,1994,6.0,0.5498580549853841,8,29,15
77,1931,1994,4.0,-0.7951769872128993,8,29,19
83,2978,1994,4.0,-1.0940736632569625,12,29,22
83,2978,1994,4.0,-1.0940736632569625,12,29,21
49,2701,1985,4.0,-1.2435220012789938,1,17,26
83,3744,1994,2.0,-1.4676945083120412,8,29,18
83,3744,1994,2.0,-1.4676945083120412,8,29,18
86,4018,1994,6.0,-0.04793529710274182,8,29,18
86,4021,1994,8.0,1.2970997450955415,8,29,16
86,4024,1994,12.0,2.044341435205699,8,29,13
105,566,1994,6.0,0.25096137894132114,12,29,17
105,566,1994,6.0,0.25096137894132114,12,29,18
105,566,1994,6.0,0.25096137894132114,12,29,16
105,623,1994,4.0,-0.19738363512477344,12,29,18
105,623,1994,4.0,-0.19738363512477344,12,29,18
49,2701,1985,4.0,-1.2435220012789938,1,17,31
134,2970,1994,4.0,-0.9446253252349309,8,29,20
134,2970,1994,4.0,-0.7951769872128993,12,29,22
134,2970,1994,4.0,-0.7951769872128993,12,29,22
6,1225,1994,6.0,-0.3468319731468051,8,5,19
11,152,1994,4.0,-1.0940736632569625,8,5,21
11,152,1994,4.0,-1.0940736632569625,8,5,22
11,172,1994,6.0,-0.5710044801798522,8,5,20
11,172,1994,6.0,-0.5710044801798522,8,5,20
87,1265,1994,4.0,-1.2435220012789938,12,5,21
87,1265,1994,4.0,-1.2435220012789938,12,5,23
62,1377,1985,4.0,-0.5710044801798522,12,15,19
87,1265,1994,4.0,-1.2435220012789938,12,5,24
86,1703,1994,6.0,-0.04793529710274182,8,5,18
105,566,1994,6.0,0.25096137894132114,12,5,17
105,566,1994,6.0,0.25096137894132114,12,5,16
105,566,1994,6.0,0.25096137894132114,12,5,18
105,593,1994,6.0,0.25096137894132114,8,5,14
105,603,1994,8.0,1.595996421139605,8,5,15
105,603,1994,8.0,1.595996421139605,12,5,13
105,623,1994,4.0,-0.19738363512477344,12,5,18
105,623,1994,4.0,-0.19738363512477344,12,5,18
62,1377,1985,4.0,-0.5710044801798522,12,15,22
134,3362,1994,4.0,-1.3182461702900097,12,5,25
134,3362,1994,4.0,-1.3182461702900097,12,5,27
134,4448,1994,6.0,-0.19738363512477344,8,5,19
134,4448,1994,6.0,-0.19738363512477344,8,5,18
134,4448,1994,6.0,-0.19738363512477344,8,5,18
134,4448,1994,6.0,-0.19738363512477344,8,5,18
2,2578,1994,4.0,-1.0940736632569625,8,28,24
2,2578,1994,4.0,-1.0940736632569625,12,28,24
2,2578,1994,4.0,-1.0940736632569625,12,28,25
6,547,1994,6.0,-0.3468319731468051,8,28,19
62,1377,1985,4.0,-0.5710044801798522,12,15,19
11,154,1994,4.0,-1.0940736632569625,8,28,22
11,154,1994,4.0,-1.0940736632569625,8,28,21
11,154,1994,4.0,-1.0940736632569625,8,28,22
11,154,1994,4.0,-1.0940736632569625,8,28,23
11,175,1994,6.0,-0.5710044801798522,8,28,20
11,175,1994,6.0,-0.5710044801798522,8,28,20
11,522,1994,12.0,1.2970997450955415,12,28,13
11,523,1994,12.0,1.7454447591616358,8,28,13
25,1233,1994,6.0,0.10151304091928949,12,28,20
25,1233,1994,6.0,0.10151304091928949,12,28,20
62,1377,1985,4.0,-0.5710044801798522,12,15,20
25,1233,1994,8.0,1.820168928172652,8,28,18
25,1233,1994,8.0,1.820168928172652,8,28,18
25,1307,1994,4.0,-0.7951769872128993,12,28,23
25,1307,1994,4.0,-0.7951769872128993,12,28,26
25,1307,1994,6.0,-0.12265946611375764,12,28,20
25,1307,1994,6.0,-0.12265946611375764,12,28,20
25,4390,1994,3.0,-1.6918670153450885,12,28,33
25,4390,1994,3.0,-1.6918670153450885,12,28,41
26,2771,1994,6.0,-0.19738363512477344,12,28,21
92,4172,1994,4.0,-1.2435220012789938,12,28,26
32,1435,1985,4.0,-1.2435220012789938,8,28,22
62,1377,1985,6.0,-0.3468319731468051,12,15,15
92,4172,1994,4.0,-1.2435220012789938,12,28,28
92,4172,1994,4.0,-0.9446253252349309,12,28,23
92,4172,1994,4.0,-0.9446253252349309,12,28,23
92,149,1994,6.0,-0.19738363512477344,8,28,18
92,149,1994,6.0,-0.19738363512477344,8,28,18
32,1435,1994,4.0,-1.3182461702900097,12,28,26
32,1435,1994,4.0,-1.3182461702900097,12,28,31
32,1435,1994,4.0,-1.0940736632569625,12,28,26
32,1435,1994,4.0,-1.0940736632569625,12,28,26
32,4416,1994,6.0,-0.19738363512477344,12,28,18
62,1377,1985,6.0,-0.3468319731468051,12,15,17
32,4416,1994,6.0,-0.19738363512477344,12,28,18
32,4416,1994,6.0,-0.19738363512477344,12,28,19
32,4416,1994,6.0,-0.19738363512477344,12,28,19
32,4416,1994,6.0,-0.19738363512477344,8,28,18
34,4437,1994,4.0,-1.3182461702900097,12,28,26
34,4437,1994,4.0,-1.3182461702900097,12,28,31
34,4437,1994,4.0,-1.0940736632569625,12,28,26
34,4437,1994,4.0,-1.0940736632569625,12,28,26
34,4517,1994,4.0,-1.0940736632569625,12,28,23
34,4517,1994,4.0,-1.0940736632569625,12,28,24
102,4856,1985,4.0,-0.7951769872128993,12,15,17
34,4517,1994,4.0,-0.9446253252349309,8,28,18
34,4517,1994,4.0,-0.9446253252349309,8,28,19
34,4517,1994,4.0,-0.9446253252349309,12,28,21
34,4517,1994,4.0,-0.9446253252349309,8,28,20
34,4517,1994,4.0,-0.9446253252349309,12,28,22
34,4517,1994,4.0,-0.9446253252349309,8,28,21
39,2125,1994,8.0,0.10151304091928949,8,28,13
39,2125,1994,8.0,0.10151304091928949,8,28,13
42,893,1994,4.0,-1.4676945083120412,12,28,27
42,893,1994,4.0,-1.4676945083120412,12,28,34
102,4856,1985,4.0,-0.7951769872128993,12,15,18
42,3172,1994,6.0,0.4004097169633524,12,28,20
42,3172,1994,6.0,0.4004097169633524,12,28,21
42,3172,1994,8.0,1.2970997450955415,12,28,18
42,3172,1994,8.0,1.2970997450955415,12,28,18
42,3434,1994,4.0,-0.9446253252349309,12,28,23
42,3434,1994,4.0,-0.9446253252349309,12,28,26
42,3434,1994,6.0,-0.5710044801798522,8,28,20
42,3434,1994,6.0,-0.5710044801798522,8,28,20
46,3034,1994,3.0,-1.6918670153450885,12,28,33
46,3034,1994,3.0,-1.6918670153450885,12,28,40
102,4856,1985,4.0,-0.7951769872128993,12,15,20
46,3037,1994,3.0,-1.6918670153450885,12,28,47
50,1392,1994,4.0,-1.3182461702900097,12,28,28
50,1392,1994,4.0,-1.3182461702900097,12,28,38
50,1392,1994,4.0,-1.3182461702900097,12,28,36
50,1392,1994,4.0,-1.3182461702900097,12,28,32
50,1392,1994,4.0,-1.2435220012789938,12,28,26
50,1392,1994,4.0,-1.2435220012789938,12,28,28
50,1402,1994,4.0,-1.3182461702900097,12,28,43
50,1402,1994,4.0,-1.3182461702900097,12,28,40
50,3419,1994,4.0,-0.7951769872128993,12,28,22
102,4856,1985,4.0,-0.7951769872128993,12,15,21
50,3419,1994,4.0,-0.7951769872128993,8,28,21
50,3419,1994,4.0,-0.7951769872128993,12,28,23
50,3419,1994,4.0,-0.7204528182018839,8,28,21
50,3419,1994,4.0,-0.7204528182018839,8,28,21
52,1943,1994,4.0,-1.3182461702900097,12,28,27
52,1943,1994,4.0,-1.3182461702900097,12,28,27
52,4154,1994,4.0,-1.3182461702900097,12,28,25
52,4154,1994,4.0,-1.3182461702900097,12,28,25
52,4154,1994,4.0,-1.3182461702900097,12,28,25
56,2615,1994,6.0,-0.19738363512477344,8,28,18
102,4856,1985,4.0,-0.4962803111688364,12,15,17
61,5065,1994,6.0,0.5498580549853841,8,28,18
61,5065,1994,6.0,0.5498580549853841,8,28,17
61,5067,1994,12.0,2.044341435205699,8,28,13
72,4005,1994,6.0,-0.19738363512477344,8,28,18
72,4005,1994,6.0,-0.19738363512477344,8,28,18
72,4005,1994,8.0,0.5498580549853841,8,28,18
83,2975,1994,4.0,-1.2435220012789938,12,28,25
83,2975,1994,4.0,-1.2435220012789938,12,28,28
83,2975,1994,6.0,-1.019349494245947,12,28,20
83,2975,1994,6.0,-1.019349494245947,12,28,22
4,1820,1985,6.0,0.6993063930074157,12,17,16
83,2979,1994,4.0,-0.9446253252349309,12,28,23
83,2979,1994,4.0,-0.9446253252349309,12,28,26
83,2979,1994,6.0,-0.5710044801798522,8,28,20
83,2979,1994,6.0,-0.5710044801798522,8,28,20
86,1704,1994,6.0,-0.04793529710274182,8,28,19
89,3050,1994,4.0,-1.3182461702900097,12,28,26
89,3050,1994,4.0,-1.3182461702900097,12,28,31
89,3050,1994,4.0,-1.0940736632569625,12,28,26
89,3050,1994,4.0,-1.0940736632569625,12,28,26
89,1824,1994,4.0,-1.0940736632569625,12,28,23
4,1820,1985,6.0,0.6993063930074157,12,17,17
89,1824,1994,4.0,-1.0940736632569625,12,28,24
89,1824,1994,4.0,-0.9446253252349309,8,28,18
89,1824,1994,4.0,-0.9446253252349309,8,28,19
89,1824,1994,4.0,-0.9446253252349309,12,28,21
89,1824,1994,4.0,-0.9446253252349309,8,28,21
89,1824,1994,4.0,-0.9446253252349309,12,28,22
89,1824,1994,4.0,-0.9446253252349309,8,28,20
89,123,1994,6.0,-0.19738363512477344,12,28,18
89,123,1994,6.0,-0.19738363512477344,12,28,19
89,123,1994,6.0,-0.19738363512477344,8,28,18
25,2663,1985,8.0,1.2970997450955415,12,16,13
102,1435,1994,4.0,-1.3182461702900097,12,28,26
102,1435,1994,4.0,-1.3182461702900097,12,28,31
102,1435,1994,4.0,-1.0940736632569625,12,28,26
102,1435,1994,4.0,-1.0940736632569625,12,28,26
102,2768,1994,4.0,-1.0940736632569625,12,28,23
102,2768,1994,4.0,-1.0940736632569625,12,28,24
102,2768,1994,4.0,-0.9446253252349309,8,28,19
102,2768,1994,4.0,-0.9446253252349309,8,28,18
102,2768,1994,4.0,-0.9446253252349309,12,28,21
102,2768,1994,4.0,-0.9446253252349309,8,28,20
32,1435,1985,4.0,-1.2435220012789938,8,28,24
25,2663,1985,8.0,1.2970997450955415,12,16,14
102,2768,1994,4.0,-0.9446253252349309,12,28,22
102,2768,1994,4.0,-0.9446253252349309,8,28,21
104,2135,1994,6.0,0.10151304091928949,12,28,20
104,2135,1994,6.0,0.10151304091928949,12,28,20
104,2135,1994,8.0,1.820168928172652,8,28,18
104,2135,1994,8.0,1.820168928172652,8,28,18
104,2138,1994,3.0,-1.6918670153450885,12,28,33
104,2138,1994,3.0,-1.6918670153450885,12,28,41
104,4439,1994,4.0,-0.9446253252349309,12,28,24
104,4439,1994,4.0,-0.9446253252349309,12,28,26
25,2663,1985,8.0,2.193789773227731,1,16,17
104,4439,1994,6.0,-0.12265946611375764,12,28,20
104,4439,1994,6.0,-0.12265946611375764,12,28,20
113,1454,1994,8.0,2.6421347872938252,8,28,11
113,1514,1994,8.0,2.6421347872938252,8,28,11
119,1474,1994,4.0,-0.9446253252349309,12,28,17
119,1474,1994,4.0,-0.9446253252349309,8,28,20
119,1474,1994,4.0,-0.9446253252349309,12,28,20
119,1474,1994,4.0,-0.8699011562239152,12,28,18
119,1474,1994,4.0,-0.7204528182018839,8,28,20
122,4004,1994,4.0,-1.019349494245947,12,28,26
25,4434,1985,8.0,1.820168928172652,12,16,12
122,4004,1994,4.0,-1.019349494245947,12,28,24
122,4004,1994,4.0,-1.019349494245947,12,28,28
122,4004,1994,4.0,-1.019349494245947,12,28,25
127,2563,1994,4.0,-1.0940736632569625,12,28,23
127,2563,1994,4.0,-1.0940736632569625,12,28,24
127,2566,1994,4.0,-1.0940736632569625,12,28,22
127,2566,1994,4.0,-1.0940736632569625,12,28,23
127,2660,1994,3.0,-1.5424186773230573,12,28,30
127,2662,1994,3.0,-1.5424186773230573,12,28,26
127,4065,1994,6.0,0.02678887190827367,8,28,18
25,4434,1985,8.0,1.820168928172652,12,16,11
127,4066,1994,6.0,0.02678887190827367,8,28,18
129,4449,1994,4.0,-1.4676945083120412,12,28,27
129,4449,1994,4.0,-1.4676945083120412,12,28,34
129,4451,1994,4.0,-1.4676945083120412,12,28,27
134,1344,1994,4.0,-1.0940736632569625,12,28,25
134,1344,1994,4.0,-1.0940736632569625,12,28,26
134,1344,1994,4.0,-0.7951769872128993,12,28,23
134,1344,1994,4.0,-0.7951769872128993,12,28,23
134,4562,1994,4.0,-1.3182461702900097,12,28,24
134,4562,1994,4.0,-1.3182461702900097,12,28,29
25,4434,1985,8.0,2.193789773227731,1,16,16
134,4562,1994,4.0,-1.3182461702900097,12,28,27
140,1536,1994,6.0,-0.3468319731468051,12,28,19
140,1536,1994,6.0,-0.3468319731468051,12,28,19
2,2797,1994,6.0,-0.04793529710274182,8,0,18
2,2797,1994,6.0,-0.04793529710274182,8,0,19
2,2797,1994,6.0,-0.04793529710274182,8,0,19
2,2797,1994,6.0,-0.04793529710274182,8,0,19
2,4833,1994,5.0,-0.5710044801798522,8,0,20
2,4833,1994,5.0,-0.5710044801798522,8,0,20
3,21,1994,6.0,-0.19738363512477344,8,0,16
25,4454,1985,4.0,-0.5710044801798522,12,16,19
3,21,1994,6.0,-0.19738363512477344,8,0,18
6,3925,1994,5.0,-0.7951769872128993,12,0,18
6,4756,1994,8.0,0.6993063930074157,8,0,15
6,2,1994,6.0,-0.3468319731468051,8,0,18
6,2,1994,6.0,-0.3468319731468051,8,0,19
6,4,1994,6.0,-0.3468319731468051,12,0,18
6,4,1994,6.0,-0.3468319731468051,12,0,18
6,546,1994,6.0,-0.3468319731468051,8,0,19
6,546,1994,6.0,-0.3468319731468051,8,0,20
11,334,1994,6.0,-0.5710044801798522,8,0,19
25,4454,1985,4.0,-0.5710044801798522,12,16,20
11,334,1994,6.0,-0.5710044801798522,8,0,20
11,347,1994,8.0,-0.19738363512477344,8,0,18
11,347,1994,8.0,-0.19738363512477344,8,0,17
11,347,1994,8.0,-0.12265946611375764,8,0,17
11,347,1994,8.0,-0.12265946611375764,8,0,17
11,365,1994,8.0,0.5498580549853841,8,0,17
20,4310,1994,4.0,-0.7204528182018839,12,0,23
20,4310,1994,4.0,-0.7204528182018839,12,0,22
20,4310,1994,6.0,-0.12265946611375764,12,0,21
25,1009,1994,4.0,-0.7951769872128993,12,0,24
25,4454,1985,4.0,-0.5710044801798522,12,16,21
25,1009,1994,4.0,-0.7951769872128993,12,0,25
25,1009,1994,4.0,-0.7204528182018839,8,0,21
25,1009,1994,6.0,-0.12265946611375764,12,0,20
25,1009,1994,6.0,-0.12265946611375764,12,0,21
25,1009,1994,6.0,-0.12265946611375764,12,0,20
25,1540,1994,4.0,-0.7951769872128993,12,0,24
25,1540,1994,6.0,-0.12265946611375764,12,0,20
25,1540,1994,6.0,-0.12265946611375764,12,0,21
26,2770,1994,4.0,-0.5710044801798522,12,0,22
26,2770,1994,6.0,-0.19738363512477344,12,0,21
25,4454,1985,6.0,-0.3468319731468051,12,16,18
26,2770,1994,6.0,-0.19738363512477344,12,0,21
92,854,1994,4.0,-0.645728649190868,12,0,21
92,854,1994,4.0,-0.645728649190868,12,0,24
32,4190,1994,4.0,-0.7951769872128993,12,0,23
32,4190,1994,4.0,-0.7951769872128993,12,0,25
32,4190,1994,4.0,-0.5710044801798522,12,0,22
32,4190,1994,4.0,-0.5710044801798522,12,0,23
32,4190,1994,6.0,-0.19738363512477344,12,0,19
32,4190,1994,6.0,-0.19738363512477344,12,0,18
42,1926,1994,4.0,-1.0940736632569625,12,0,23
25,4454,1985,6.0,-0.3468319731468051,12,16,17
42,1926,1994,4.0,-1.0940736632569625,12,0,25
42,1926,1994,4.0,-1.019349494245947,12,0,26
42,1926,1994,4.0,-1.019349494245947,12,0,29
42,4559,1994,4.0,-0.7204528182018839,12,0,21
42,4559,1994,4.0,-0.7204528182018839,12,0,24
